    13.590 D | "-XX:HeapDumpPath=MojangTricksIntelDriversForPerformance_javaw.exe_minecraft.exe.heapdump -Xms512m -Xmx512m -Duser.language=en -Djava.library.path=C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/instances/1.21.5/natives -cp C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/jars/NewLaunch.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-freetype-natives-windows-arm64/3.3.3/lwjgl-freetype-natives-windows-arm64-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-freetype-natives-windows-x86/3.3.3/lwjgl-freetype-natives-windows-x86-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-freetype-natives-windows/3.3.3/lwjgl-freetype-natives-windows-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-freetype/3.3.3/lwjgl-freetype-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-glfw-natives-windows-arm64/3.3.3/lwjgl-glfw-natives-windows-arm64-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-glfw-natives-windows-x86/3.3.3/lwjgl-glfw-natives-windows-x86-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-glfw-natives-windows/3.3.3/lwjgl-glfw-natives-windows-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-glfw/3.3.3/lwjgl-glfw-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-jemalloc-natives-windows-arm64/3.3.3/lwjgl-jemalloc-natives-windows-arm64-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-jemalloc-natives-windows-x86/3.3.3/lwjgl-jemalloc-natives-windows-x86-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-jemalloc-natives-windows/3.3.3/lwjgl-jemalloc-natives-windows-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-jemalloc/3.3.3/lwjgl-jemalloc-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-natives-windows-arm64/3.3.3/lwjgl-natives-windows-arm64-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-natives-windows-x86/3.3.3/lwjgl-natives-windows-x86-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-natives-windows/3.3.3/lwjgl-natives-windows-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-openal-natives-windows-arm64/3.3.3/lwjgl-openal-natives-windows-arm64-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-openal-natives-windows-x86/3.3.3/lwjgl-openal-natives-windows-x86-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-openal-natives-windows/3.3.3/lwjgl-openal-natives-windows-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-openal/3.3.3/lwjgl-openal-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-opengl-natives-windows-arm64/3.3.3/lwjgl-opengl-natives-windows-arm64-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-opengl-natives-windows-x86/3.3.3/lwjgl-opengl-natives-windows-x86-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-opengl-natives-windows/3.3.3/lwjgl-opengl-natives-windows-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-opengl/3.3.3/lwjgl-opengl-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-stb-natives-windows-arm64/3.3.3/lwjgl-stb-natives-windows-arm64-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-stb-natives-windows-x86/3.3.3/lwjgl-stb-natives-windows-x86-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-stb-natives-windows/3.3.3/lwjgl-stb-natives-windows-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-stb/3.3.3/lwjgl-stb-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-tinyfd-natives-windows-arm64/3.3.3/lwjgl-tinyfd-natives-windows-arm64-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-tinyfd-natives-windows-x86/3.3.3/lwjgl-tinyfd-natives-windows-x86-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-tinyfd-natives-windows/3.3.3/lwjgl-tinyfd-natives-windows-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl-tinyfd/3.3.3/lwjgl-tinyfd-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lwjgl/lwjgl/3.3.3/lwjgl-3.3.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/fasterxml/jackson/core/jackson-annotations/2.13.4/jackson-annotations-2.13.4.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/fasterxml/jackson/core/jackson-core/2.13.4/jackson-core-2.13.4.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/fasterxml/jackson/core/jackson-databind/2.13.4.2/jackson-databind-2.13.4.2.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/github/oshi/oshi-core/6.6.5/oshi-core-6.6.5.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/github/stephenc/jcip/jcip-annotations/1.0-1/jcip-annotations-1.0-1.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/google/code/gson/gson/2.11.0/gson-2.11.0.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/google/guava/failureaccess/1.0.2/failureaccess-1.0.2.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/google/guava/guava/33.3.1-jre/guava-33.3.1-jre.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/ibm/icu/icu4j/76.1/icu4j-76.1.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/microsoft/azure/msal4j/1.17.2/msal4j-1.17.2.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/mojang/authlib/6.0.58/authlib-6.0.58.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/mojang/blocklist/1.0.10/blocklist-1.0.10.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/mojang/brigadier/1.3.10/brigadier-1.3.10.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/mojang/datafixerupper/8.0.16/datafixerupper-8.0.16.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/mojang/jtracy/1.0.29/jtracy-1.0.29.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/mojang/jtracy-natives-windows/1.0.29/jtracy-natives-windows-1.0.29.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/mojang/logging/1.5.10/logging-1.5.10.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/mojang/patchy/2.2.10/patchy-2.2.10.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/mojang/text2speech/1.18.11/text2speech-1.18.11.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/nimbusds/content-type/2.3/content-type-2.3.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/nimbusds/lang-tag/1.7/lang-tag-1.7.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/nimbusds/nimbus-jose-jwt/9.40/nimbus-jose-jwt-9.40.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/nimbusds/oauth2-oidc-sdk/11.18/oauth2-oidc-sdk-11.18.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/commons-codec/commons-codec/1.17.1/commons-codec-1.17.1.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/commons-io/commons-io/2.17.0/commons-io-2.17.0.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/commons-logging/commons-logging/1.3.4/commons-logging-1.3.4.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/io/netty/netty-buffer/4.1.118.Final/netty-buffer-4.1.118.Final.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/io/netty/netty-codec/4.1.118.Final/netty-codec-4.1.118.Final.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/io/netty/netty-common/4.1.118.Final/netty-common-4.1.118.Final.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/io/netty/netty-handler/4.1.118.Final/netty-handler-4.1.118.Final.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/io/netty/netty-resolver/4.1.118.Final/netty-resolver-4.1.118.Final.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/io/netty/netty-transport-classes-epoll/4.1.118.Final/netty-transport-classes-epoll-4.1.118.Final.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/io/netty/netty-transport-native-unix-common/4.1.118.Final/netty-transport-native-unix-common-4.1.118.Final.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/io/netty/netty-transport/4.1.118.Final/netty-transport-4.1.118.Final.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/it/unimi/dsi/fastutil/8.5.15/fastutil-8.5.15.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/net/java/dev/jna/jna-platform/5.15.0/jna-platform-5.15.0.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/net/java/dev/jna/jna/5.15.0/jna-5.15.0.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/net/minidev/accessors-smart/2.5.1/accessors-smart-2.5.1.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/net/minidev/json-smart/2.5.1/json-smart-2.5.1.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/net/sf/jopt-simple/jopt-simple/5.0.4/jopt-simple-5.0.4.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/apache/commons/commons-compress/1.27.1/commons-compress-1.27.1.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/apache/commons/commons-lang3/3.17.0/commons-lang3-3.17.0.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/apache/httpcomponents/httpclient/4.5.14/httpclient-4.5.14.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/apache/httpcomponents/httpcore/4.4.16/httpcore-4.4.16.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/apache/logging/log4j/log4j-api/2.24.1/log4j-api-2.24.1.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/apache/logging/log4j/log4j-core/2.24.1/log4j-core-2.24.1.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/apache/logging/log4j/log4j-slf4j2-impl/2.24.1/log4j-slf4j2-impl-2.24.1.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/jcraft/jorbis/0.0.17/jorbis-0.0.17.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/joml/joml/1.10.8/joml-1.10.8.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/lz4/lz4-java/1.8.0/lz4-java-1.8.0.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/ow2/asm/asm/9.8/asm-9.8.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/slf4j/slf4j-api/2.0.16/slf4j-api-2.0.16.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/net/fabricmc/intermediary/1.21.5/intermediary-1.21.5.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/ow2/asm/asm-analysis/9.8/asm-analysis-9.8.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/ow2/asm/asm-commons/9.8/asm-commons-9.8.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/ow2/asm/asm-tree/9.8/asm-tree-9.8.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/org/ow2/asm/asm-util/9.8/asm-util-9.8.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/net/fabricmc/sponge-mixin/0.15.5+mixin.0.8.7/sponge-mixin-0.15.5+mixin.0.8.7.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/net/fabricmc/fabric-loader/0.16.14/fabric-loader-0.16.14.jar;C:/Users/xplco/Downloads/PrismLauncher-Windows-MinGW-w64-Portable-9.4/libraries/com/mojang/minecraft/1.21.5/minecraft-1.21.5-client.jar org.prismlauncher.EntryPoint"
    17.930 D | "1.21.5" | Component list save performed now
    38.803 D | Writing account list to "accounts.json"
    38.803 D | Building JSON data structure.
    38.803 D | Building account array.
    38.803 D | Writing account list to file.
    38.806 D | Saved account list to "accounts.json"
    38.807 W | Profile "e95aaec77c7f3e1f8a7df3096493db1d" is no longer in use.
    38.840 D | [launcher.instance.profile.resolve]: Loading components
    38.840 D | "1.21.5" | Component list save is scheduled
    38.840 D | [launcher.instance.profile.resolve]: Resolving dependencies
    38.840 D | [launcher.instance.profile.resolve]: "Req: net.fabricmc.intermediary" Is met.
    38.840 D | [launcher.instance.profile.resolve]: "Req: net.minecraft == 1.21.5" Is met.
    38.840 D | [launcher.instance.profile.resolve]: "Req: org.lwjgl3" Is met.
    38.840 D | [launcher.instance.profile]: "1.21.5" | Component list update/resolve task succeeded
    38.845 D | QProxyStyle NoBigComboBox created for "" QStyleSheetStyle(0x1dd178446d0)
    38.859 D | [launcher.instance.profile]: "1.21.5" | Applying "org.lwjgl3" GOOD
    38.859 D | [launcher.instance.profile]: "1.21.5" | Applying "net.minecraft" GOOD
    38.859 D | [launcher.instance.profile]: "1.21.5" | Applying "net.fabricmc.intermediary" GOOD
    38.859 D | [launcher.instance.profile]: "1.21.5" | Applying "net.fabricmc.fabric-loader" GOOD
    39.004 W | QLayout: Attempting to add QLayout "" to InstanceWindow "", which already has a layout
    41.893 D | AccountList: Pushed account with internal ID  "e95c90a3672e4a4aa0e865f47c4e11f6"  to the front of the queue
    41.893 D | Writing account list to "accounts.json"
    41.893 D | Building JSON data structure.
    41.893 D | Building account array.
    41.893 D | Writing account list to file.
    41.895 D | Saved account list to "accounts.json"
    41.895 D | RefreshSchedule: Background account refresh succeeded
    41.895 D | RefreshSchedule: Processing account  "<Offline>"  with internal ID  "e95c90a3672e4a4aa0e865f47c4e11f6"
    42.615 D | [launcher.instance.profile]: "1.21.5" | Applying "org.lwjgl3" GOOD
    42.615 D | [launcher.instance.profile]: "1.21.5" | Applying "net.minecraft" GOOD
    42.615 D | [launcher.instance.profile]: "1.21.5" | Applying "net.fabricmc.intermediary" GOOD
    42.615 D | [launcher.instance.profile]: "1.21.5" | Applying "net.fabricmc.fabric-loader" GOOD
    42.629 D | "1.21.5" | Component list save performed now
    42.633 D | [launcher.instance.profile.resolve]: Loading components
    42.633 D | "1.21.5" | Component list save is scheduled
    42.633 D | [launcher.instance.profile.resolve]: Resolving dependencies
    42.633 D | [launcher.instance.profile.resolve]: "Req: net.fabricmc.intermediary" Is met.
    42.633 D | [launcher.instance.profile.resolve]: "Req: net.minecraft == 1.21.5" Is met.
    42.633 D | [launcher.instance.profile.resolve]: "Req: org.lwjgl3" Is met.
    42.633 D | [launcher.instance.profile]: "1.21.5" | Component list update/resolve task succeeded
    42.634 D | Writing account list to "accounts.json"
    42.634 D | Building JSON data structure.
    42.634 D | Building account array.
    42.634 D | Writing account list to file.
    42.636 D | Saved account list to "accounts.json"
    42.636 W | Profile "e95aaec77c7f3e1f8a7df3096493db1d" is now in use.
    42.638 D | "1.21.5" : downloading libraries
    42.638 D | [launcher.instance.profile]: "1.21.5" | Applying "org.lwjgl3" GOOD
    42.638 D | [launcher.instance.profile]: "1.21.5" | Applying "net.minecraft" GOOD
    42.638 D | [launcher.instance.profile]: "1.21.5" | Applying "net.fabricmc.intermediary" GOOD
    42.638 D | [launcher.instance.profile]: "1.21.5" | Applying "net.fabricmc.fabric-loader" GOOD
    42.737 D | Asset index SHA1: "3cd0a438b150f32a5cd8170ac19c56cb8736cfaa"
    42.737 D | "1.21.5" : Starting asset index download
    42.748 W | setGeometry: Unable to set geometry 480x138+1317+588 (frame: 496x177+1309+557) on QWidgetWindow/"ProgressDialogWindow" on "\\.\DISPLAY1". Resulting geometry: 480x204+1317+588 (frame: 496x243+1309+557) margins: 8, 31, 8, 8 minimum size: 480x138 MINMAXINFO(maxSize=POINT(x=0, y=0), maxpos=POINT(x=0, y=0), maxtrack=POINT(x=0, y=0), mintrack=POINT(x=496, y=177)))
    42.773 D | "1.21.5" : Finished asset index download
    43.178 D | reconstructAssets "assets" "assets/indexes" "assets/objects" "assets/virtual" "assets/virtual/24"
